,published_date,title,publisher,kode_emitten
143,2020-10-16,"Siap-siap! Jelang Merger, BRISyariah Mau Rombak Pengurus",CNBC Indonesia,BBRI
144,2020-10-19,"Orang Sabar Cuannya Lebar, Ini Prospek Saham BBRI-BRIS-AGRO",CNBC Indonesia,BBRI
145,2020-10-19,"Minat Investasi ORI Naik, BRI Maksimalkan Penjualan Digital",CNBC Indonesia,BBRI
146,2020-10-20,"Kolaborasi Bareng Pegadaian, BRI Dansek Genjot Gadai Efek",CNBC Indonesia,BBRI
147,2020-10-21,"Cara Daftar UMKM Online & Cek Banpres Rp2,4 Juta di Eform.BRI",CNBC Indonesia,BBRI
148,2020-10-21,"BRI vs Mandiri, Siapa Jawara Aset Pascamerger Bank Syariah?",CNBC Indonesia,BBRI
149,2020-10-21,Sederet Siasat Bos BRI Insurance Lalui Badai Pandemi Covid-19,CNBC Indonesia,BBRI
150,2020-10-21,"Cara Daftar UMKM Online, Cek Bantuan Rp 2,4 Juta di eForm BRI",CNBC Indonesia,BBRI
151,2020-10-25,Bos BRI: Penyaluran Stimulus dan Bantuan ke Masyarakat Terkendala Akurasi Data,Bisnis,BBRI
152,2020-10-26,"Pangling, BRI Sulap Sungai Kalisari Semarang Jadi Bersih",CNBC Indonesia,BBRI
153,2020-10-26,Saran BRI Prioritas Bagi Pengelolaan Investasi Kala Pandemi,CNBC Indonesia,BBRI
154,2020-10-28,"BRI Tiba-tiba Audit Laporan Keuangan di Kuartal III, Ada Apa?",CNBC Indonesia,BBRI
155,2020-10-28,"Long Weekend, Layanan BRI, Mandiri, BTN & BCA Tetap Buka",CNBC Indonesia,BBRI
156,2020-10-29,BRI Prioritas: Pentingnya Perkuat Dana Darurat & Kelola Utang,CNBC Indonesia,BBRI
157,2020-10-29,Ini Strategi Baru BRI Tingkatkan Literasi Keuangan UMKM,CNBC Indonesia,BBRI
158,2020-10-30,Konkret! Ini Sederet Langkah BRI dalam Pulihkan UMKM,CNBC Indonesia,BBRI
159,2020-11-02,Strategi Transformasi BRI Menjadi Home to The Best Talent,CNBC Indonesia,BBRI
160,2020-11-03,"BRI Salurkan Bantuan UMKM Hingga Rp5,98 Triliun",Bisnis,BBRI
161,2020-11-04,Terungkap! Ini Rahasia Kinerja BRI Bisa Sustain,CNBC Indonesia,BBRI
162,2020-11-05,"BRI Syariah ubah susunan komisaris, ini dewan pengurus barunya",Kontan,BBRI
163,2020-11-08,BRI Gencarkan Kolaborasi Edukasi Pengelolaan Keuangan,CNBC Indonesia,BBRI
164,2020-11-11,Terungkap! BRI Sedang Siapkan Aksi Korporasi Besar,CNBC Indonesia,BBRI
165,2020-11-11,"Q3-2020, Bank BRI Cetak Laba Bersih Rp 14,12 T",CNBC Indonesia,BBRI
166,2020-11-11,"Launching BRI Micro & SME Index, BRI Optimistis UMKM Bangkit",CNBC Indonesia,BBRI
167,2020-11-11,Erick Pernah Kode Aksi Korporasi Besar BRI & Pesan Beli Saham,CNBC Indonesia,BBRI
168,2020-11-11,"Laba Bank BRI kuartal III 2020 hanya Rp 14,11 triliun, ini penyebabnya",Kontan,BBRI
169,2020-11-11,Penyaluran Kredit Usaha Rakyat BRI di Cirebon Terealisasi 74 Persen,Bisnis,BBRI
170,2020-11-12,Top! BRI Suntik Modal BRI Finance Rp 195 M,CNBC Indonesia,BBRI
171,2020-11-12,"BRI Siapkan Aksi Korporasi Besar, Ini Kode Erick Thohir",CNBC Indonesia,BBRI
172,2020-11-12,BRI Micro & SME Index Bisa Jadi Acuan Pengembangan UMKM di RI,CNBC Indonesia,BBRI
173,2020-11-13,BRI Gelar Virtual Gathering Bersama Perbankan & BPD,CNBC Indonesia,BBRI
