,published_date,title,publisher,kode_emitten
141,2021-06-15,Simpanan BTN (BBTN) Melonjak 41 Persen karena Hal Ini,Bisnis,BBTN
142,2021-06-29,BTN (BBTN) Sesuaikan Jam Layanan selama Pengetatan PPKM,Bisnis,BBTN
143,2021-07-02,Sederet Peran BTN dalam Pemulihan Ekonomi Nasional,CNBC Indonesia,BBTN
144,2021-07-05,"PPKM Darurat! Ini Jam Buka BRI, BCA, BNI, Mandiri-Bank BTN",CNBC Indonesia,BBTN
145,2021-07-06,Dirut BTN: Memprediksi pendapatan bunga akan tetap tumbuh dalam tren yang stabil,Kontan,BBTN
146,2021-07-08,Begini strategi Bank BTN (BBTN) bertahan di tengah PPKM Darurat,Kontan,BBTN
147,2021-08-04,Tok! Eks Dirut BTN Maryono dan Menantunya Divonis 3 Tahun Penjara,Bisnis,BBTN
148,2021-08-10,"Tak menambah ATM baru tahun ini, BTN akan konversi 250 ATM jadi setor tarik (CRM)",Kontan,BBTN
149,2021-09-09,"BTN Bidik Target 1,2 Juta Rumah hingga 2025, Ini Rinciannya!",CNBC Indonesia,BBTN
150,2021-09-09,"Masih Memimpin, BTN (BBTN) Kuasai 41 Persen Pangsa Pasar KPR Nasional",Bisnis,BBTN
151,2021-09-14,Bank BTN (BBTN) Siap Sasar Pengembang Besar,Bisnis,BBTN
152,2021-09-18,Bank BTN dan Citra Swarna Group berkerjasama gelar program KPR Eazy,Kontan,BBTN
153,2021-10-01,"BTN telah salurkan KPR FLPP Rp 10,3 triliun",Kontan,BBTN
154,2021-10-08,"Mulai Tahun Depan, Approval Kredit di BTN Cuma 1 Hari!",CNBC Indonesia,BBTN
155,2021-10-12,Simak! Bank BTN (BBTN) Ungkap Cara Menghindari Penipuan Jual Beli Rumah,Bisnis,BBTN
156,2021-10-15,Pefindo Beri Rating Positif untuk Dua Efek SMF-BTN,Bisnis,BBTN
157,2021-10-18,"BTN Gelar Akad Kredit Massal 3.000 Unit, Terbanyak di Bekasi",Bisnis,BBTN
158,2021-10-21,"Banyak Orang Beli Rumah, KPR Subsidi BTN Tembus Rp 130 T",CNBC Indonesia,BBTN
159,2021-10-25,Begini Upaya BTN (BBTN) Dorong Ekonomi Berkelanjutan,Bisnis,BBTN
160,2021-10-31,BTN Mudahkan Milenial Dalam Membeli Rumah,Bisnis,BBTN
161,2021-12-01,"Peserta BPJamsostek, Ini Syarat Pengajuan KPR Bunga 7 Persen dari BTN",Bisnis,BBTN
162,2021-12-03,BTN akan luncurkan aplikasi baru permudah pemilik rumah bayar tagihan,Kontan,BBTN
163,2021-12-08,"Mudah, Begini Cara Beli Rumah Lelang BTN",Bisnis,BBTN
164,2021-12-12,"HUT Ke-45 KPR, BTN Siapkan Digital Mortgage Ecosystem",CNBC Indonesia,BBTN
165,2021-12-21,"Halo Anak Muda, Ada Cara Mudah Beli Rumah dari BTN Nih",CNBC Indonesia,BBTN
166,2021-12-21,"Cari Properti Idaman? Cek BTN Properti, Ada Tampilan Baru",Bisnis,BBTN
167,2021-12-22,Perjalanan Karir Setiyo Wibowo Hingga Menjadi Direktur BTN,Kontan,BBTN
168,2021-12-28,"BTN Syariah Hadir di Padang, Gubernur: Sumbar Perkuat Ekonomi Syariah",Bisnis,BBTN
169,2022-02-02,Jadi Nasabah Prioritas BTN Bisa Apa Aja Sih?,CNBC Indonesia,BBTN
170,2022-02-02,"BTN Prioritas Punya PLUS, Dana Kelolaan Diproyeksi Rp 45,9 T",CNBC Indonesia,BBTN
171,2022-02-07,"Ini Bunga Deposito 10 Bank Besar. Bank Mandiri, BRI, BCA, BNI dan BTN Bersaing, BTPN Lebih Tinggi",Bisnis,BBTN
172,2022-02-08,"BTN (BBTN) Mau Bikin Anak Usaha, Bisnis Asuransi hingga Fintech jadi Incaran",Bisnis,BBTN
173,2022-02-08,"Laba Bersih Bank Tabungan Negara (BBTN) Melonjak 48,3% pada 2021, Ini Pendorongnya",Kontan,BBTN
174,2022-02-08,"Bank BTN (BBTN) Raih Laba Rp2,37 Triliun pada 2021, Naik 48,3 Persen!",Bisnis,BBTN
175,2022-02-08,"Ini Penyebab Laba BTN Melesat 48% Jadi Rp 2,37 T di 2021",CNBC Indonesia,BBTN
176,2022-02-09,"Fundamental Sehat dan Kuat, Prospek BBTN Dinilai Menggiurkan",CNBC Indonesia,BBTN
177,2022-02-16,"Antara BRI (BBRI), Mandiri (BMRI), BNI (BBNI), dan BTN (BBTN), Siapa Paling Jago Cari Cuan?",Bisnis,BBTN
178,2022-02-17,"Sasar Milenial, BTN Siapkan Housing Ecosystem Canggih",CNBC Indonesia,BBTN
179,2022-02-22,"Ulang Tahun ke-72, BTN Tawarkan Promo KPR Bunga 3,72 Persen",Bisnis,BBTN
180,2022-02-27,"BRI & BTN Mau Ganti Pengurus, Siapa Bakal Diganti?",CNBC Indonesia,BBTN
181,2022-03-02,BTN Bagikan Dividen Rp 237 M atau 10% dari Laba 2021,CNBC Indonesia,BBTN
182,2022-03-02,"BTN Tunjuk 3 Komisaris Baru, Nixon Kembali Jadi Wadirut",CNBC Indonesia,BBTN
183,2022-03-02,"BTN Targetkan NPL Gross Turun Jadi 3,4%",CNBC Indonesia,BBTN
184,2022-03-02,"BTN Genjot KPR MBT, Masyarakat Berpenghasilan Tanggung",CNBC Indonesia,BBTN
185,2022-03-03,Dirjen Kementerian PUPR dan Sekjen ATR/BPN Jadi Komisaris Bank BTN,Bisnis,BBTN
186,2022-03-07,Cuan Nih! Ini Jadwal Pembagian Dividen Jumbo BBRI-MEGA-BBTN,CNBC Indonesia,BBTN
187,2022-03-09,Nasabah Loyal Bank BTN (BBTN) Melesat,Bisnis,BBTN
188,2022-03-09,"Awal Tahun, Transaksi Pembayaran Lewat EDC BTN Melesat",Kontan,BBTN
189,2022-03-12,"'Battle' Dividen BTN, BRI, Mandiri, Siapa yang Paling Besar?",CNBC Indonesia,BBTN
190,2022-03-13,"BTN (BBTN) Catat Transaksi Digital Naik 89 Persen jadi Rp93,92 Triliun di 2021",Bisnis,BBTN
191,2022-03-31,BTN (BBTN) Rilis Tabungan bagi Pelaku Usaha. Limit Tinggi & Bebas Biaya Transfer Lho!,Bisnis,BBTN
192,2022-04-02,BTN Beri Kemudahan Kredit Pengembang dengan Track Record Baik,Bisnis,BBTN
193,2022-04-17,"BTN Selenggarakan Program Mudik Lebaran Gratis, Ini Syaratnya",Kontan,BBTN
194,2022-04-18,Bank Tabungan Negara (BBTN) Diprediksi Cetak Kinerja Cemerlang di Awal 2022,Kontan,BBTN
195,2022-04-18,"Mudik Gratis! BTN (BBTN) Bakal Berangkatkan 600 Nasabah, Berikut Cara Daftarnya",Bisnis,BBTN
196,2022-04-21,"Nilai Transaksi BTN Mobile Capai Rp 2,8 Triliun Hingga Maret 2022",Kontan,BBTN
197,2022-04-21,"Bank Mandiri (BMRI), BRI (BBRI), BTN (BBTN), BNI (BBNI) Buka Loker. Ini Daftar Lengkapnya",Bisnis,BBTN
198,2022-04-21,"THR Cair! Ini Lokasi Penukaran Uang Lebaran 2022 di BRI, Bank Mandiri, BNI, dan BTN",Bisnis,BBTN
199,2022-04-25,"Punya Potensi Besar, Generasi Milenial Topang Kinerja BTN",CNBC Indonesia,BBTN
200,2022-05-19,"Bank BTN Dapat Pendanaan dari JICA, Citi Bank dan BCA Senilai US$ 100 Juta",Kontan,BBTN
201,2022-05-22,BTN Fokus Menghimpun Dana Murah,Kontan,BBTN
202,2022-05-26,"Ini Cara Top Up GoPay Lewat M-Banking BCA, BNI, Mandiri, BRI, dan BTN",Kontan,BBTN
203,2022-05-29,"Terlibat di Proyek Smelter Manyar, WIKA Dapat Fasilitas Kredit Rp 340 Miliar dari BTN",Kontan,BBTN
204,2022-06-09,Begini Penjelasan Kementerian BUMN Soal UUS BTN Gabung ke BSI,CNBC Indonesia,BBTN
205,2022-06-10,"Harga Saham BBTN Tren Turun Sejak Awal Tahun 2022, Saatnya Jual Atau Beli?",Kontan,BBTN
206,2022-06-13,Penggabungan BSI dan BTN Syariah Dinilai Saling Melengkapi,Bisnis,BBTN
207,2022-06-14,"UUS BTN Dicaplok BSI (BRIS), Pengamat Ungkap Dampaknya",Bisnis,BBTN
208,2022-06-20,BTN (BBTN) Ungkap Alasan Tutup 12 Kantor Cabang Pembantu,Bisnis,BBTN
