title,description,published date,url,publisher,keywords,content
"Permisi... Indah Kiat (INKP) Mau Bangun Pabrik Rp 57 Triliun, sudah Direstui! - Investor.ID","Permisi... Indah Kiat (INKP) Mau Bangun Pabrik Rp 57 Triliun, sudah Direstui!  Investor.ID",2023-05-16,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMyOTY2NC9wZXJtaXNpLWluZGFoLWtpYXQtaW5rcC1tYXUtYmFuZ3VuLXBhYnJpay1ycC01Ny10cmlsaXVuLXN1ZGFoLWRpcmVzdHVp0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
Sinar Mas via Indah Kiat (INKP) Ekspansi Pabrik Besar-besaran Rp 57 Triliun - Investor.ID,Sinar Mas via Indah Kiat (INKP) Ekspansi Pabrik Besar-besaran Rp 57 Triliun  Investor.ID,2023-05-14,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMyOTQ1OS9zaW5hci1tYXMtdmlhLWluZGFoLWtpYXQtaW5rcC1la3NwYW5zaS1wYWJyaWstYmVzYXJiZXNhcmFuLXJwLTU3LXRyaWxpdW7SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Saham Adaro (ADRO) Turun usai Persetujuan Dividen, Ini Pemicunya dan Saran Analis - Investor.ID","Saham Adaro (ADRO) Turun usai Persetujuan Dividen, Ini Pemicunya dan Saran Analis  Investor.ID",2023-05-11,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMyOTI0My9zYWhhbS1hZGFyby1hZHJvLXR1cnVuLXVzYWktcGVyc2V0dWp1YW4tZGl2aWRlbi1pbmktcGVtaWN1bnlhLWRhbi1zYXJhbi1hbmFsaXPSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Meski Perusahaan Ini Rugi, Lo Kheng Hong Tetap Setia - Investor.ID","Meski Perusahaan Ini Rugi, Lo Kheng Hong Tetap Setia  Investor.ID",2023-04-18,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMyNzUzNy9tZXNraS1wZXJ1c2FoYWFuLWluaS1ydWdpLWxvLWtoZW5nLWhvbmctdGV0YXAtc2V0aWHSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Waktunya Borong Saham Murah, Ini Daftarnya - Investor.ID","Waktunya Borong Saham Murah, Ini Daftarnya  Investor.ID",2023-03-20,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMyNDk3NC93YWt0dW55YS1ib3Jvbmctc2FoYW0tbXVyYWgtaW5pLWRhZnRhcm55YdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Autopedia (ASLC) Geber Ekspansi, Buka Showroom Unggulan di Serpong - Investor.ID","Autopedia (ASLC) Geber Ekspansi, Buka Showroom Unggulan di Serpong  Investor.ID",2023-03-18,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMyNDgzNi9hdXRvcGVkaWEtYXNsYy1nZWJlci1la3NwYW5zaS1idWthLXNob3dyb29tLXVuZ2d1bGFuLWRpLXNlcnBvbmfSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Mantap, CUAN Pimpin Daftar Saham Melejit! - Investor.ID","Mantap, CUAN Pimpin Daftar Saham Melejit!  Investor.ID",2023-03-15,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMyNDU1Ni9tYW50YXAtY3Vhbi1waW1waW4tZGFmdGFyLXNhaGFtLW1lbGVqaXTSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
Berita Terkini Stock Hari ini - Investor.ID - Investor.ID,Berita Terkini Stock Hari ini - Investor.ID  Investor.ID,2023-03-13,https://news.google.com/rss/articles/CBMiGWh0dHBzOi8vaW52ZXN0b3IuaWQvc3RvY2vSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Ekonomi Tiongkok Pulih Bisa Dongkrak Harga Kertas, Begini Dampaknya bagi Saham Indah Kiat (INKP) - Investor.ID","Ekonomi Tiongkok Pulih Bisa Dongkrak Harga Kertas, Begini Dampaknya bagi Saham Indah Kiat (INKP)  Investor.ID",2023-02-22,https://news.google.com/rss/articles/CBMijQFodHRwczovL2ludmVzdG9yLmlkL21hcmtldC1hbmQtY29ycG9yYXRlLzMyMjU1MS9la29ub21pLXRpb25na29rLXB1bGloLWJpc2EtZG9uZ2tyYWstaGFyZ2Eta2VydGFzLWJlZ2luaS1kYW1wYWtueWEtYmFnaS1zYWhhbS1pbmRhaC1raWF0LWlua3DSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Sosok Ini Masih Muda, tapi Koleksi Sahamnya beh… - Investor.ID","Sosok Ini Masih Muda, tapi Koleksi Sahamnya beh…  Investor.ID",2023-02-20,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LWFuZC1jb3Jwb3JhdGUvMzIyMzE2L3Nvc29rLWluaS1tYXNpaC1tdWRhLXRhcGkta29sZWtzaS1zYWhhbW55YS1iZWjSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
